"","gamma","b","m","pt_shape","ft_t_shape","ft_t_theta","gt_t_shape","gt_t_theta","ATE_t","ATE_t_empirical","ASPNC_t","ASPNC_t_empirical","AvgTau_t","tau_t_shape","tau_t_theta","beta_t0","beta_t1","beta_t2","alpha_t0","alpha_t1","alpha_t2","p","q","ft_w_shape","ft_w_theta","gt_w_shape","gt_w_theta","beta_w0","beta_w1","beta_w2","alpha_w0","alpha_w1","alpha_w2","ATE_w","ATE_w_empirical","ASPNC_w","ASPNC_w_empirical","AvgTau_w","tau_w_shape","tau_w_theta","p_w","q_w","n","AvgTau_tw_ratio"
"722",0.05,0.2,30,"constant 0.5","linear_theta",-0.3,"quadratic_theta",0.3,1.3,1.29999999999487,0.3,0.299999999999006,0.6,"sine",0.2,0.178970394820136,0.00545087496914121,NA,-0.695455868787603,-0.100139184512866,0.00323029627460857,2,3,"linear_theta",-0.3,"quadratic_theta",0.3,0.178641243910067,0.00544085006832693,NA,-0.695309275901923,-0.100118076499135,0.00322961537093984,1.3,1.29999999999474,0.3,0.299999999999015,0.75,"sine",0.2,2,3,49,0.8
"723",0.05,0.2,30,"constant 0.5","quadratic_theta",-0.3,"quadratic_theta",0.3,1.3,1.3,0.3,0.299999999999006,0.6,"sine",0.2,0.377035160688283,-0.0240722697633298,0.000776524831075155,-0.695455868787603,-0.100139184512866,0.00323029627460857,3,3,"quadratic_theta",-0.3,"quadratic_theta",0.3,0.37712851352936,-0.0240782299893455,0.000776717096430501,-0.695309275901923,-0.100118076499135,0.00322961537093984,1.3,1.3,0.3,0.299999999999015,0.75,"sine",0.2,3,3,51,0.8
"724",0.05,0.2,30,"constant 0.5","constant",0,"quadratic_theta",0.3,1.3,1.3,0.3,0.299999999999006,0.6,"sine",0.2,0.262364264467491,NA,NA,-0.695455868787603,-0.100139184512866,0.00323029627460857,1,3,"constant",0,"quadratic_theta",0.3,0.262364264467491,NA,NA,-0.695309275901923,-0.100118076499135,0.00322961537093984,1.3,1.3,0.3,0.299999999999015,0.75,"sine",0.2,1,3,41,0.8
"725",0.05,0.2,30,"constant 0.5","linear_theta",0,"quadratic_theta",0.3,1.3,1.3,0.3,0.299999999999006,0.6,"sine",0.2,0.262364264467491,0,NA,-0.695455868787603,-0.100139184512866,0.00323029627460857,2,3,"linear_theta",0,"quadratic_theta",0.3,0.262364264467491,0,NA,-0.695309275901923,-0.100118076499135,0.00322961537093984,1.3,1.3,0.3,0.299999999999015,0.75,"sine",0.2,2,3,51,0.8
"726",0.05,0.2,30,"constant 0.5","quadratic_theta",0,"quadratic_theta",0.3,1.3,1.3,0.3,0.299999999999006,0.6,"sine",0.2,0.262364264467491,0,0,-0.695455868787603,-0.100139184512866,0.00323029627460857,3,3,"quadratic_theta",0,"quadratic_theta",0.3,0.262364264467491,0,0,-0.695309275901923,-0.100118076499135,0.00322961537093984,1.3,1.3,0.3,0.299999999999015,0.75,"sine",0.2,3,3,57,0.8
"728",0.05,0.2,30,"constant 0.5","linear_theta",0.3,"quadratic_theta",0.3,1.3,1.29999999999338,0.3,0.299999999999006,0.6,"sine",0.2,0.341630533588422,-0.00535191436430948,NA,-0.695455868787603,-0.100139184512866,0.00323029627460857,2,3,"linear_theta",0.3,"quadratic_theta",0.3,0.342250246589907,-0.00536162266198288,NA,-0.695309275901923,-0.100118076499135,0.00322961537093984,1.3,1.29999999999355,0.3,0.299999999999015,0.75,"sine",0.2,2,3,48,0.8
"729",0.05,0.2,30,"constant 0.5","quadratic_theta",0.3,"quadratic_theta",0.3,1.3,1.3,0.3,0.299999999999006,0.6,"sine",0.2,0.154047106693637,0.022181352308896,-0.000715527493835355,-0.695455868787603,-0.100139184512866,0.00323029627460857,3,3,"quadratic_theta",0.3,"quadratic_theta",0.3,0.154012278111099,0.0221763373165585,-0.000715365719888982,-0.695309275901923,-0.100118076499135,0.00322961537093984,1.3,1.3,0.3,0.299999999999015,0.75,"sine",0.2,3,3,58,0.8
"821",0.05,0.2,30,"constant 0.5","linear_theta",-0.3,"linear_theta",-0.3,1.3,1.2999999999951,0.3,0.299999999999943,0.6,"linear",-0.2,0.177745374423185,0.00541356470324423,NA,-0.804057142809468,-0.0244890500348061,NA,2,2,"linear_theta",-0.3,"linear_theta",-0.3,0.178434225444926,0.00543454493740892,NA,-0.807029729150708,-0.0245795856594124,NA,1.3,1.29999999999535,0.3,0.299999999999927,0.666666666666667,"linear",-0.2,2,2,57,0.9
"823",0.05,0.2,30,"constant 0.5","constant",0,"linear_theta",-0.3,1.3,1.3,0.3,0.299999999999943,0.6,"linear",-0.2,0.262364264467491,NA,NA,-0.804057142809468,-0.0244890500348061,NA,1,2,"constant",0,"linear_theta",-0.3,0.262364264467491,NA,NA,-0.807029729150708,-0.0245795856594124,NA,1.3,1.3,0.3,0.299999999999927,0.666666666666667,"linear",-0.2,1,2,46,0.9
"824",0.05,0.2,30,"constant 0.5","linear_theta",0,"linear_theta",-0.3,1.3,1.3,0.3,0.299999999999943,0.6,"linear",-0.2,0.262364264467491,0,NA,-0.804057142809468,-0.0244890500348061,NA,2,2,"linear_theta",0,"linear_theta",-0.3,0.262364264467491,0,NA,-0.807029729150708,-0.0245795856594124,NA,1.3,1.3,0.3,0.299999999999927,0.666666666666667,"linear",-0.2,2,2,56,0.9
"827",0.05,0.2,30,"constant 0.5","linear_theta",0.3,"linear_theta",-0.3,1.3,1.2999999999949,0.3,0.299999999999943,0.6,"linear",-0.2,0.344596075739081,-0.00539837194369318,NA,-0.804057142809468,-0.0244890500348061,NA,2,2,"linear_theta",0.3,"linear_theta",-0.3,0.34326667653049,-0.00537754584643065,NA,-0.807029729150708,-0.0245795856594124,NA,1.3,1.29999999999461,0.3,0.299999999999927,0.666666666666667,"linear",-0.2,2,2,52,0.9
"830",0.05,0.2,30,"constant 0.5","linear_theta",-0.3,"quadratic_theta",-0.3,1.3,1.29999999999364,0.3,0.300000000000103,0.6,"linear",-0.2,0.1728238407064,0.00526367027532183,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,2,3,"linear_theta",-0.3,"quadratic_theta",-0.3,0.173292095763223,0.00527793185065655,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.29999999999386,0.3,0.300000000000103,0.666666666666667,"linear",-0.2,2,3,56,0.9
"831",0.05,0.2,30,"constant 0.5","quadratic_theta",-0.3,"quadratic_theta",-0.3,1.3,1.3,0.3,0.300000000000103,0.6,"linear",-0.2,0.416209331636903,-0.0265733924944526,0.000857206209498471,-1.87318625760068,0.119595861636909,-0.00385793102054547,3,3,"quadratic_theta",-0.3,"quadratic_theta",-0.3,0.416209331636903,-0.0265733924944526,0.000857206209498471,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.3,0.3,0.300000000000103,0.666666666666667,"linear",-0.2,3,3,65,0.9
"832",0.05,0.2,30,"constant 0.5","constant",0,"quadratic_theta",-0.3,1.3,1.3,0.3,0.300000000000103,0.6,"linear",-0.2,0.262364264467491,NA,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,1,3,"constant",0,"quadratic_theta",-0.3,0.262364264467491,NA,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.3,0.3,0.300000000000103,0.666666666666667,"linear",-0.2,1,3,46,0.9
"833",0.05,0.2,30,"constant 0.5","linear_theta",0,"quadratic_theta",-0.3,1.3,1.3,0.3,0.300000000000103,0.6,"linear",-0.2,0.262364264467491,0,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,2,3,"linear_theta",0,"quadratic_theta",-0.3,0.262364264467491,0,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.3,0.3,0.300000000000103,0.666666666666667,"linear",-0.2,2,3,57,0.9
"834",0.05,0.2,30,"constant 0.5","quadratic_theta",0,"quadratic_theta",-0.3,1.3,1.3,0.3,0.300000000000103,0.6,"linear",-0.2,0.262364264467491,0,0,-1.87318625760068,0.119595861636909,-0.00385793102054547,3,3,"quadratic_theta",0,"quadratic_theta",-0.3,0.262364264467491,0,0,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.3,0.3,0.300000000000103,0.666666666666667,"linear",-0.2,3,3,64,0.9
"836",0.05,0.2,30,"constant 0.5","linear_theta",0.3,"quadratic_theta",-0.3,1.3,1.3,0.3,0.300000000000103,0.6,"linear",-0.2,0.355327936071764,-0.0055664950820642,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,2,3,"linear_theta",0.3,"quadratic_theta",-0.3,0.35430163275609,-0.005550417223333,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.3,0.3,0.300000000000103,0.666666666666667,"linear",-0.2,2,3,55,0.9
"837",0.05,0.2,30,"constant 0.5","quadratic_theta",0.3,"quadratic_theta",-0.3,1.3,1.29999999999408,0.3,0.300000000000103,0.6,"linear",-0.2,0.142081677989225,0.0204584417309819,-0.000659949733257482,-1.87318625760068,0.119595861636909,-0.00385793102054547,3,3,"quadratic_theta",0.3,"quadratic_theta",-0.3,0.142081677989225,0.0204584417309819,-0.000659949733257481,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.29999999999408,0.3,0.300000000000103,0.666666666666667,"linear",-0.2,3,3,61,0.9
"841",0.05,0.2,30,"constant 0.5","constant",0,"constant",0,1.3,1.3,0.3,0.3,0.6,"linear",-0.2,0.262364264467491,NA,NA,-1.20397280432594,NA,NA,1,1,"constant",0,"constant",0,0.262364264467491,NA,NA,-1.20397280432594,NA,NA,1.3,1.3,0.3,0.3,0.666666666666667,"linear",-0.2,1,1,47,0.9
"848",0.05,0.2,30,"constant 0.5","linear_theta",-0.3,"linear_theta",0,1.3,1.29999999999201,0.3,0.300000000000001,0.6,"linear",-0.2,0.171453549663017,0.00522193552273149,NA,-1.20397280432593,0,NA,2,2,"linear_theta",-0.3,"linear_theta",0,0.172035835545065,0.0052396701181238,NA,-1.20397280432593,0,NA,1.3,1.29999999999235,0.3,0.300000000000001,0.666666666666667,"linear",-0.2,2,2,57,0.9
"850",0.05,0.2,30,"constant 0.5","constant",0,"linear_theta",0,1.3,1.3,0.3,0.300000000000001,0.6,"linear",-0.2,0.262364264467491,NA,NA,-1.20397280432593,0,NA,1,2,"constant",0,"linear_theta",0,0.262364264467491,NA,NA,-1.20397280432593,0,NA,1.3,1.3,0.3,0.300000000000001,0.666666666666667,"linear",-0.2,1,2,47,0.9
"851",0.05,0.2,30,"constant 0.5","linear_theta",0,"linear_theta",0,1.3,1.3,0.3,0.300000000000001,0.6,"linear",-0.2,0.262364264467491,0,NA,-1.20397280432593,0,NA,2,2,"linear_theta",0,"linear_theta",0,0.262364264467491,0,NA,-1.20397280432593,0,NA,1.3,1.3,0.3,0.300000000000001,0.666666666666667,"linear",-0.2,2,2,58,0.9
"854",0.05,0.2,30,"constant 0.5","linear_theta",0.3,"linear_theta",0,1.3,1.3,0.3,0.300000000000001,0.6,"linear",-0.2,0.357751578690776,-0.00560446337374584,NA,-1.20397280432593,0,NA,2,2,"linear_theta",0.3,"linear_theta",0,0.356434515294082,-0.00558383052680024,NA,-1.20397280432593,0,NA,1.3,1.3,0.3,0.300000000000001,0.666666666666667,"linear",-0.2,2,2,56,0.9
"857",0.05,0.2,30,"constant 0.5","linear_theta",-0.3,"quadratic_theta",0,1.3,1.29999999999201,0.3,0.300000000000001,0.6,"linear",-0.2,0.171453549663017,0.00522193552273149,NA,-1.20397280432593,0,0,2,3,"linear_theta",-0.3,"quadratic_theta",0,0.172035835545065,0.0052396701181238,NA,-1.20397280432593,0,0,1.3,1.29999999999235,0.3,0.300000000000001,0.666666666666667,"linear",-0.2,2,3,57,0.9
"858",0.05,0.2,30,"constant 0.5","quadratic_theta",-0.3,"quadratic_theta",0,1.3,1.3,0.3,0.300000000000001,0.6,"linear",-0.2,0.395553978131988,-0.0252546262533424,0.000814665363011044,-1.20397280432593,0,0,3,3,"quadratic_theta",-0.3,"quadratic_theta",0,0.395553978131988,-0.0252546262533424,0.000814665363011045,-1.20397280432593,0,0,1.3,1.3,0.3,0.300000000000001,0.666666666666667,"linear",-0.2,3,3,64,0.9
"859",0.05,0.2,30,"constant 0.5","constant",0,"quadratic_theta",0,1.3,1.3,0.3,0.300000000000001,0.6,"linear",-0.2,0.262364264467491,NA,NA,-1.20397280432593,0,0,1,3,"constant",0,"quadratic_theta",0,0.262364264467491,NA,NA,-1.20397280432593,0,0,1.3,1.3,0.3,0.300000000000001,0.666666666666667,"linear",-0.2,1,3,47,0.9
"860",0.05,0.2,30,"constant 0.5","linear_theta",0,"quadratic_theta",0,1.3,1.3,0.3,0.300000000000001,0.6,"linear",-0.2,0.262364264467491,0,NA,-1.20397280432593,0,0,2,3,"linear_theta",0,"quadratic_theta",0,0.262364264467491,0,NA,-1.20397280432593,0,0,1.3,1.3,0.3,0.300000000000001,0.666666666666667,"linear",-0.2,2,3,58,0.9
"861",0.05,0.2,30,"constant 0.5","quadratic_theta",0,"quadratic_theta",0,1.3,1.3,0.3,0.300000000000001,0.6,"linear",-0.2,0.262364264467491,0,0,-1.20397280432593,0,0,3,3,"quadratic_theta",0,"quadratic_theta",0,0.262364264467491,0,0,-1.20397280432593,0,0,1.3,1.3,0.3,0.300000000000001,0.666666666666667,"linear",-0.2,3,3,66,0.9
"863",0.05,0.2,30,"constant 0.5","linear_theta",0.3,"quadratic_theta",0,1.3,1.3,0.3,0.300000000000001,0.6,"linear",-0.2,0.357751578690776,-0.00560446337374584,NA,-1.20397280432593,0,0,2,3,"linear_theta",0.3,"quadratic_theta",0,0.356434515294082,-0.00558383052680024,NA,-1.20397280432593,0,0,1.3,1.3,0.3,0.300000000000001,0.666666666666667,"linear",-0.2,2,3,56,0.9
"864",0.05,0.2,30,"constant 0.5","quadratic_theta",0.3,"quadratic_theta",0,1.3,1.3,0.3,0.300000000000001,0.6,"linear",-0.2,0.147809524080581,0.0212831983580321,-0.000686554785742972,-1.20397280432593,0,0,3,3,"quadratic_theta",0.3,"quadratic_theta",0,0.14780952408058,0.0212831983580321,-0.000686554785742971,-1.20397280432593,0,0,1.3,1.3,0.3,0.300000000000001,0.666666666666667,"linear",-0.2,3,3,64,0.9
"875",0.05,0.2,30,"constant 0.5","linear_theta",-0.3,"linear_theta",0.3,1.3,1.29999999998748,0.3,0.299999999998052,0.6,"linear",-0.2,0.165496074770097,0.00504048958690652,NA,-1.68229096946365,0.0263544277200572,NA,2,2,"linear_theta",-0.3,"linear_theta",0.3,0.165997848188769,0.00505577202605387,NA,-1.67617113081128,0.026258555574067,NA,1.3,1.29999999998792,0.3,0.299999999998276,0.666666666666667,"linear",-0.2,2,2,53,0.9
"877",0.05,0.2,30,"constant 0.5","constant",0,"linear_theta",0.3,1.3,1.3,0.3,0.299999999998052,0.6,"linear",-0.2,0.262364264467491,NA,NA,-1.68229096946365,0.0263544277200572,NA,1,2,"constant",0,"linear_theta",0.3,0.262364264467491,NA,NA,-1.67617113081128,0.026258555574067,NA,1.3,1.3,0.3,0.299999999998276,0.666666666666667,"linear",-0.2,1,2,46,0.9
"878",0.05,0.2,30,"constant 0.5","linear_theta",0,"linear_theta",0.3,1.3,1.3,0.3,0.299999999998052,0.6,"linear",-0.2,0.262364264467491,0,NA,-1.68229096946365,0.0263544277200572,NA,2,2,"linear_theta",0,"linear_theta",0.3,0.262364264467491,0,NA,-1.67617113081128,0.026258555574067,NA,1.3,1.3,0.3,0.299999999998276,0.666666666666667,"linear",-0.2,2,2,56,0.9
"881",0.05,0.2,30,"constant 0.5","linear_theta",0.3,"linear_theta",0.3,1.3,1.3,0.3,0.299999999998052,0.6,"linear",-0.2,0.372363821053877,-0.00583337578674481,NA,-1.68229096946365,0.0263544277200572,NA,2,2,"linear_theta",0.3,"linear_theta",0.3,0.371029526440115,-0.00581247299906185,NA,-1.67617113081128,0.026258555574067,NA,1.3,1.3,0.3,0.299999999998276,0.666666666666667,"linear",-0.2,2,2,57,0.9
"884",0.05,0.2,30,"constant 0.5","linear_theta",-0.3,"quadratic_theta",0.3,1.3,1.29999999999014,0.3,0.299999999999047,0.6,"linear",-0.2,0.170146156262604,0.00518211643439404,NA,-0.69472137700259,-0.100033424519049,0.00322688466190481,2,3,"linear_theta",-0.3,"quadratic_theta",0.3,0.170835472252739,0.00520311083003267,NA,-0.69472137700259,-0.100033424519049,0.00322688466190481,1.3,1.29999999999061,0.3,0.299999999999047,0.666666666666667,"linear",-0.2,2,3,54,0.9
"885",0.05,0.2,30,"constant 0.5","quadratic_theta",-0.3,"quadratic_theta",0.3,1.3,1.3,0.3,0.299999999999047,0.6,"linear",-0.2,0.377504039146773,-0.0241022058804771,0.000777490512273453,-0.69472137700259,-0.100033424519049,0.00322688466190481,3,3,"quadratic_theta",-0.3,"quadratic_theta",0.3,0.377504039146773,-0.024102205880477,0.000777490512273453,-0.69472137700259,-0.100033424519049,0.00322688466190481,1.3,1.3,0.3,0.299999999999047,0.666666666666667,"linear",-0.2,3,3,57,0.9
"886",0.05,0.2,30,"constant 0.5","constant",0,"quadratic_theta",0.3,1.3,1.3,0.3,0.299999999999047,0.6,"linear",-0.2,0.262364264467491,NA,NA,-0.69472137700259,-0.100033424519049,0.00322688466190481,1,3,"constant",0,"quadratic_theta",0.3,0.262364264467491,NA,NA,-0.69472137700259,-0.100033424519049,0.00322688466190481,1.3,1.3,0.3,0.299999999999047,0.666666666666667,"linear",-0.2,1,3,46,0.9
"887",0.05,0.2,30,"constant 0.5","linear_theta",0,"quadratic_theta",0.3,1.3,1.3,0.3,0.299999999999047,0.6,"linear",-0.2,0.262364264467491,0,NA,-0.69472137700259,-0.100033424519049,0.00322688466190481,2,3,"linear_theta",0,"quadratic_theta",0.3,0.262364264467491,0,NA,-0.69472137700259,-0.100033424519049,0.00322688466190481,1.3,1.3,0.3,0.299999999999047,0.666666666666667,"linear",-0.2,2,3,57,0.9
"888",0.05,0.2,30,"constant 0.5","quadratic_theta",0,"quadratic_theta",0.3,1.3,1.3,0.3,0.299999999999047,0.6,"linear",-0.2,0.262364264467491,0,0,-0.69472137700259,-0.100033424519049,0.00322688466190481,3,3,"quadratic_theta",0,"quadratic_theta",0.3,0.262364264467491,0,0,-0.69472137700259,-0.100033424519049,0.00322688466190481,1.3,1.3,0.3,0.299999999999047,0.666666666666667,"linear",-0.2,3,3,64,0.9
"890",0.05,0.2,30,"constant 0.5","linear_theta",0.3,"quadratic_theta",0.3,1.3,1.3,0.3,0.299999999999047,0.6,"linear",-0.2,0.360140370838448,-0.00564188570504096,NA,-0.69472137700259,-0.100033424519049,0.00322688466190481,2,3,"linear_theta",0.3,"quadratic_theta",0.3,0.358532961519015,-0.00561670435800024,NA,-0.69472137700259,-0.100033424519049,0.00322688466190481,1.3,1.3,0.3,0.299999999999047,0.666666666666667,"linear",-0.2,2,3,55,0.9
"891",0.05,0.2,30,"constant 0.5","quadratic_theta",0.3,"quadratic_theta",0.3,1.3,1.3,0.3,0.299999999999047,0.6,"linear",-0.2,0.15387255040673,0.022156217825161,-0.000714716704037451,-0.69472137700259,-0.100033424519049,0.00322688466190481,3,3,"quadratic_theta",0.3,"quadratic_theta",0.3,0.15387255040673,0.022156217825161,-0.000714716704037452,-0.69472137700259,-0.100033424519049,0.00322688466190481,1.3,1.3,0.3,0.299999999999047,0.666666666666667,"linear",-0.2,3,3,65,0.9
"902",0.05,0.2,30,"constant 0.5","linear_theta",-0.3,"linear_theta",-0.3,1.3,1.3,0.3,0.299999999999655,0.6,"sine",-0.2,0.183489759400185,0.00558852059086858,NA,-0.829243282842297,-0.0252561405941816,NA,2,2,"linear_theta",-0.3,"linear_theta",-0.3,0.183605435121119,0.00559204370927267,NA,-0.829741020383333,-0.025271300113198,NA,1.3,1.3,0.3,0.299999999999644,0.666666666666667,"sine",-0.2,2,2,57,0.9
"904",0.05,0.2,30,"constant 0.5","constant",0,"linear_theta",-0.3,1.3,1.3,0.3,0.299999999999655,0.6,"sine",-0.2,0.262364264467491,NA,NA,-0.829243282842297,-0.0252561405941816,NA,1,2,"constant",0,"linear_theta",-0.3,0.262364264467491,NA,NA,-0.829741020383333,-0.025271300113198,NA,1.3,1.3,0.3,0.299999999999644,0.666666666666667,"sine",-0.2,1,2,46,0.9
"905",0.05,0.2,30,"constant 0.5","linear_theta",0,"linear_theta",-0.3,1.3,1.3,0.3,0.299999999999655,0.6,"sine",-0.2,0.262364264467491,0,NA,-0.829243282842297,-0.0252561405941816,NA,2,2,"linear_theta",0,"linear_theta",-0.3,0.262364264467491,0,NA,-0.829741020383333,-0.025271300113198,NA,1.3,1.3,0.3,0.299999999999644,0.666666666666667,"sine",-0.2,2,2,56,0.9
"908",0.05,0.2,30,"constant 0.5","linear_theta",0.3,"linear_theta",-0.3,1.3,1.2999999999923,0.3,0.299999999999655,0.6,"sine",-0.2,0.33421047707525,-0.00523567327010835,NA,-0.829243282842297,-0.0252561405941816,NA,2,2,"linear_theta",0.3,"linear_theta",-0.3,0.334011114890491,-0.0052325501027231,NA,-0.829741020383333,-0.025271300113198,NA,1.3,1.29999999999223,0.3,0.299999999999644,0.666666666666667,"sine",-0.2,2,2,53,0.9
"911",0.05,0.2,30,"constant 0.5","linear_theta",-0.3,"quadratic_theta",-0.3,1.3,1.29999999999546,0.3,0.300000000000101,0.6,"sine",-0.2,0.177145472838715,0.00539529358899641,NA,-1.87513840014018,0.119720498558679,-0.00386195156640902,2,3,"linear_theta",-0.3,"quadratic_theta",-0.3,0.177194681421345,0.00539679232755367,NA,-1.87494258609605,0.119707996572167,-0.0038615482765215,1.3,1.29999999999548,0.3,0.300000000000102,0.666666666666667,"sine",-0.2,2,3,56,0.9
"912",0.05,0.2,30,"constant 0.5","quadratic_theta",-0.3,"quadratic_theta",-0.3,1.3,1.3,0.3,0.300000000000101,0.6,"sine",-0.2,0.416607810764102,-0.0265988338804163,0.000858026899368269,-1.87513840014018,0.119720498558679,-0.00386195156640902,3,3,"quadratic_theta",-0.3,"quadratic_theta",-0.3,0.4165678655955,-0.0265962835323995,0.000857944630077404,-1.87494258609605,0.119707996572167,-0.0038615482765215,1.3,1.3,0.3,0.300000000000102,0.666666666666667,"sine",-0.2,3,3,65,0.9
"913",0.05,0.2,30,"constant 0.5","constant",0,"quadratic_theta",-0.3,1.3,1.3,0.3,0.300000000000101,0.6,"sine",-0.2,0.262364264467491,NA,NA,-1.87513840014018,0.119720498558679,-0.00386195156640902,1,3,"constant",0,"quadratic_theta",-0.3,0.262364264467491,NA,NA,-1.87494258609605,0.119707996572167,-0.0038615482765215,1.3,1.3,0.3,0.300000000000102,0.666666666666667,"sine",-0.2,1,3,46,0.9
"914",0.05,0.2,30,"constant 0.5","linear_theta",0,"quadratic_theta",-0.3,1.3,1.3,0.3,0.300000000000101,0.6,"sine",-0.2,0.262364264467491,0,NA,-1.87513840014018,0.119720498558679,-0.00386195156640902,2,3,"linear_theta",0,"quadratic_theta",-0.3,0.262364264467491,0,NA,-1.87494258609605,0.119707996572167,-0.0038615482765215,1.3,1.3,0.3,0.300000000000102,0.666666666666667,"sine",-0.2,2,3,57,0.9
"915",0.05,0.2,30,"constant 0.5","quadratic_theta",0,"quadratic_theta",-0.3,1.3,1.3,0.3,0.300000000000101,0.6,"sine",-0.2,0.262364264467491,0,0,-1.87513840014018,0.119720498558679,-0.00386195156640902,3,3,"quadratic_theta",0,"quadratic_theta",-0.3,0.262364264467491,0,0,-1.87494258609605,0.119707996572167,-0.0038615482765215,1.3,1.3,0.3,0.300000000000102,0.666666666666667,"sine",-0.2,3,3,64,0.9
"917",0.05,0.2,30,"constant 0.5","linear_theta",0.3,"quadratic_theta",-0.3,1.3,1.29999999999583,0.3,0.300000000000101,0.6,"sine",-0.2,0.346333386338067,-0.00542558829772428,NA,-1.87513840014018,0.119720498558679,-0.00386195156640902,2,3,"linear_theta",0.3,"quadratic_theta",-0.3,0.346235467480972,-0.00542405432085073,NA,-1.87494258609605,0.119707996572167,-0.0038615482765215,1.3,1.29999999999581,0.3,0.300000000000102,0.666666666666667,"sine",-0.2,2,3,56,0.9
"918",0.05,0.2,30,"constant 0.5","quadratic_theta",0.3,"quadratic_theta",-0.3,1.3,1.29999999999404,0.3,0.300000000000101,0.6,"sine",-0.2,0.14198421427318,0.0204444078612823,-0.000659497027783301,-1.87513840014018,0.119720498558679,-0.00386195156640902,3,3,"quadratic_theta",0.3,"quadratic_theta",-0.3,0.141993967988891,0.0204458123057355,-0.00065954233244308,-1.87494258609605,0.119707996572167,-0.0038615482765215,1.3,1.29999999999405,0.3,0.300000000000102,0.666666666666667,"sine",-0.2,3,3,61,0.9
"922",0.05,0.2,30,"constant 0.5","constant",0,"constant",0,1.3,1.3,0.3,0.3,0.6,"sine",-0.2,0.262364264467491,NA,NA,-1.20397280432594,NA,NA,1,1,"constant",0,"constant",0,0.262364264467491,NA,NA,-1.20397280432594,NA,NA,1.3,1.3,0.3,0.3,0.666666666666667,"sine",-0.2,1,1,47,0.9
"929",0.05,0.2,30,"constant 0.5","linear_theta",-0.3,"linear_theta",0,1.3,1.29999999999454,0.3,0.300000000000001,0.6,"sine",-0.2,0.176499787241293,0.00537562803780587,NA,-1.20397280432593,0,NA,2,2,"linear_theta",-0.3,"linear_theta",0,0.176597870777336,0.00537861535362446,NA,-1.20397280432593,0,NA,1.3,1.29999999999458,0.3,0.300000000000001,0.666666666666667,"sine",-0.2,2,2,57,0.9
"931",0.05,0.2,30,"constant 0.5","constant",0,"linear_theta",0,1.3,1.3,0.3,0.300000000000001,0.6,"sine",-0.2,0.262364264467491,NA,NA,-1.20397280432593,0,NA,1,2,"constant",0,"linear_theta",0,0.262364264467491,NA,NA,-1.20397280432593,0,NA,1.3,1.3,0.3,0.300000000000001,0.666666666666667,"sine",-0.2,1,2,47,0.9
